signal_id,bar_utc,event,reason,entry,sl,tp,decision_utc,ema,adx,spread_points,sl_touched,tp_touched,bar_utc_chart_label,decision_utc_chart_label
1,2026-04-27 09:00:00+00:00,DETECTED,Decision at candle close,4713.78,4719.88,,2026-04-27 09:15:00+00:00,,,,,,2026.04.27 12:00:00,2026.04.27 12:15:00
1,2026-04-27 09:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4713.78,4719.88,,,4708.160566444863,28.149162540457674,,,,2026.04.27 12:00:00,
1,2026-04-27 09:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4713.78,4719.88,,,4708.365138231821,26.65188563689827,,,,2026.04.27 12:15:00,
1,2026-04-27 09:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4713.78,4719.88,,,4708.443985828671,24.887961318451207,,,,2026.04.27 12:30:00,
1,2026-04-27 09:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4713.78,4719.88,,,4708.592051369801,23.41993863665951,,,,2026.04.27 12:45:00,
1,2026-04-27 10:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4713.78,4719.88,,,,,,,,2026.04.27 13:00:00,
1,2026-04-27 10:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4713.78,4719.88,,,,,,,,2026.04.27 13:15:00,
1,2026-04-27 10:30:00+00:00,WAIT,Trend filter failed; existing order unchanged,4713.78,4719.88,,,,,,,,2026.04.27 13:30:00,
1,2026-04-27 10:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4713.78,4719.88,,,,,,,,2026.04.27 13:45:00,
1,2026-04-27 11:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4713.78,4719.88,,,,,,,,2026.04.27 14:00:00,
1,2026-04-27 11:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4713.78,4719.88,,,,,,,,2026.04.27 14:15:00,
1,2026-04-27 11:30:00+00:00,WAIT,Trend filter failed; existing order unchanged,4711.95,4719.88,,,,,,,,2026.04.27 14:30:00,
1,2026-04-27 11:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4711.95,4719.88,,,,,,,,2026.04.27 14:45:00,
1,2026-04-27 12:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4708.29,4719.88,,,,,,,,2026.04.27 15:00:00,
2,2026-04-28 06:00:00+00:00,DETECTED,Decision at candle close,4671.4,4679.88,,2026-04-28 06:15:00+00:00,,,,,,2026.04.28 09:00:00,2026.04.28 09:15:00
2,2026-04-28 06:00:00+00:00,WAIT,Limit not passive or too close to market; existing order unchanged,4671.4,4679.88,,,,,,,,2026.04.28 09:00:00,
2,2026-04-28 06:15:00+00:00,WAIT,Limit not passive or too close to market; existing order unchanged,4671.4,4679.88,,,,,,,,2026.04.28 09:15:00,
2,2026-04-28 06:30:00+00:00,WAIT,Trend filter failed; existing order unchanged,4671.4,4679.88,,,,,,,,2026.04.28 09:30:00,
2,2026-04-28 06:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4671.4,4679.88,,,,,,,,2026.04.28 09:45:00,
2,2026-04-28 07:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4671.28,4679.88,,,,,,,,2026.04.28 10:00:00,
2,2026-04-28 07:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4669.85,4679.88,,,,,,,,2026.04.28 10:15:00,
3,2026-04-28 20:15:00+00:00,DETECTED,Decision at candle close,4588.66,4581.49,,2026-04-28 20:30:00+00:00,,,,,,2026.04.28 23:15:00,2026.04.28 23:30:00
3,2026-04-28 20:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4588.66,4581.49,,,4610.91430065353,24.98829681936633,,,,2026.04.28 23:15:00,
3,2026-04-28 20:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4593.46,4581.49,,,,,,,,2026.04.28 23:30:00,
4,2026-04-29 04:30:00+00:00,DETECTED,Decision at candle close,4586.58,4604.06,,2026-04-29 04:45:00+00:00,,,,,,2026.04.29 07:30:00,2026.04.29 07:45:00
4,2026-04-29 04:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4586.58,4604.06,,,,,,,,2026.04.29 07:30:00,
5,2026-04-29 12:15:00+00:00,DETECTED,Decision at candle close,4570.3,4557.25,,2026-04-29 12:30:00+00:00,,,,,,2026.04.29 15:15:00,2026.04.29 15:30:00
5,2026-04-29 12:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4570.3,4557.25,,,,,,,,2026.04.29 15:15:00,
6,2026-04-30 07:45:00+00:00,DETECTED,Decision at candle close,4547.73,4556.73,,2026-04-30 08:00:00+00:00,,,,,,2026.04.30 10:45:00,2026.04.30 11:00:00
6,2026-04-30 07:45:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4547.73,4556.73,4538.73,2026-04-30 08:00:00+00:00,,,,,,2026.04.30 10:45:00,2026.04.30 11:00:00
6,2026-04-30 08:00:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4547.73,4556.73,4538.73,,,,8.0,,,2026.04.30 11:00:00,
6,2026-04-30 08:15:00+00:00,SL,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4547.73,4556.73,4538.73,,,,,,,2026.04.30 11:15:00,
7,2026-04-30 10:15:00+00:00,DETECTED,Decision at candle close,4586.26,4569.58,,2026-04-30 10:30:00+00:00,,,,,,2026.04.30 13:15:00,2026.04.30 13:30:00
7,2026-04-30 10:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4586.26,4569.58,,,,,,,,2026.04.30 13:15:00,
8,2026-05-01 23:00:00+00:00,DETECTED,Decision at candle close,4614.72,4627.19,,2026-05-01 23:15:00+00:00,,,,,,2026.05.02 02:00:00,2026.05.02 02:15:00
8,2026-05-01 23:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4614.72,4627.19,,,,,,,,2026.05.02 02:00:00,
9,2026-05-04 14:00:00+00:00,DETECTED,Decision at candle close,4558.33,4526.0,,2026-05-04 14:15:00+00:00,,,,,,2026.05.04 17:00:00,2026.05.04 17:15:00
9,2026-05-04 14:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4558.33,4526.0,,,,,,,,2026.05.04 17:00:00,
10,2026-05-04 21:45:00+00:00,DETECTED,Decision at candle close,4515.06,4525.41,,2026-05-04 22:00:00+00:00,,,,,,2026.05.05 00:45:00,2026.05.05 01:00:00
10,2026-05-04 21:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4515.06,4525.41,,,,,,,,2026.05.05 00:45:00,
11,2026-05-05 19:45:00+00:00,DETECTED,Decision at candle close,4560.7,4568.83,,2026-05-05 20:00:00+00:00,,,,,,2026.05.05 22:45:00,2026.05.05 23:00:00
11,2026-05-05 19:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4560.7,4568.83,,,4558.583066478395,21.623618131250446,,,,2026.05.05 22:45:00,
11,2026-05-05 20:00:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4560.7,4568.83,4552.57,2026-05-05 20:15:00+00:00,,,,,,2026.05.05 23:00:00,2026.05.05 23:15:00
11,2026-05-05 20:15:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4560.7,4568.83,4552.57,,,,8.0,,,2026.05.05 23:15:00,
11,2026-05-05 22:45:00+00:00,TP,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4560.7,4568.83,4552.57,,,,,,,2026.05.06 01:45:00,
12,2026-05-06 02:15:00+00:00,DETECTED,Decision at candle close,4569.51,4546.31,,2026-05-06 02:30:00+00:00,,,,,,2026.05.06 05:15:00,2026.05.06 05:30:00
12,2026-05-06 02:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4569.51,4546.31,,,,,,,,2026.05.06 05:15:00,
13,2026-05-06 14:00:00+00:00,DETECTED,Decision at candle close,4707.59,4695.54,,2026-05-06 14:15:00+00:00,,,,,,2026.05.06 17:00:00,2026.05.06 17:15:00
13,2026-05-06 14:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4707.59,4695.54,,,,,,,,2026.05.06 17:00:00,
14,2026-05-07 07:15:00+00:00,DETECTED,Decision at candle close,4700.92,4704.97,,2026-05-07 07:30:00+00:00,,,,,,2026.05.07 10:15:00,2026.05.07 10:30:00
14,2026-05-07 07:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4700.92,4704.97,,,4691.738416844696,14.275878717224227,,,,2026.05.07 10:15:00,
14,2026-05-07 07:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4699.17,4704.97,,,4691.945682005787,14.027233679063256,,,,2026.05.07 10:30:00,
14,2026-05-07 07:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4698.98,4704.97,,,4692.094674793468,13.79634900077096,,,,2026.05.07 10:45:00,
14,2026-05-07 08:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4698.98,4704.97,,,,,,,,2026.05.07 11:00:00,
14,2026-05-07 08:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4698.98,4704.97,,,,,,,,2026.05.07 11:15:00,
14,2026-05-07 08:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4698.98,4704.97,,,,,,,,2026.05.07 11:30:00,
15,2026-05-07 18:45:00+00:00,DETECTED,Decision at candle close,4747.18,4764.73,,2026-05-07 19:00:00+00:00,,,,,,2026.05.07 21:45:00,2026.05.07 22:00:00
15,2026-05-07 18:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4747.18,4764.73,,,,,,,,2026.05.07 21:45:00,
16,2026-05-08 13:00:00+00:00,DETECTED,Decision at candle close,4714.02,4722.86,,2026-05-08 13:15:00+00:00,,,,,,2026.05.08 16:00:00,2026.05.08 16:15:00
16,2026-05-08 13:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4714.02,4722.86,,,4715.48053878977,15.268129984155097,,,,2026.05.08 16:00:00,
16,2026-05-08 13:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4714.02,4722.86,,,,,,,,2026.05.08 16:15:00,
17,2026-05-08 16:00:00+00:00,DETECTED,Decision at candle close,4719.34,4702.76,,2026-05-08 16:15:00+00:00,,,,,,2026.05.08 19:00:00,2026.05.08 19:15:00
17,2026-05-08 16:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4719.34,4702.76,,,,,,,,2026.05.08 19:00:00,
18,2026-05-08 20:45:00+00:00,DETECTED,Decision at candle close,4719.3,4712.04,,2026-05-08 21:00:00+00:00,,,,,,2026.05.08 23:45:00,2026.05.09 00:00:00
18,2026-05-08 20:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4719.3,4712.04,,,4717.604849521134,9.23469892874938,,,,2026.05.08 23:45:00,
18,2026-05-08 21:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4720.59,4712.04,,,4717.933214722942,9.935476084198196,,,,2026.05.09 00:00:00,
18,2026-05-08 21:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4724.03,4712.04,,,,,,,,2026.05.09 00:15:00,
19,2026-05-08 23:30:00+00:00,DETECTED,Decision at candle close,4719.97,4726.25,,2026-05-08 23:45:00+00:00,,,,,,2026.05.09 02:30:00,2026.05.09 02:45:00
19,2026-05-08 23:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4719.97,4726.25,,,4719.127888949183,10.492187226315968,,,,2026.05.09 02:30:00,
19,2026-05-08 23:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4716.85,4726.25,,,4719.017138433566,10.60817257509966,,,,2026.05.09 02:45:00,
19,2026-05-11 01:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4700.31,4726.25,,,,,,,,2026.05.11 04:00:00,
20,2026-05-11 07:15:00+00:00,DETECTED,Decision at candle close,4679.88,4690.47,,2026-05-11 07:30:00+00:00,,,,,,2026.05.11 10:15:00,2026.05.11 10:30:00
20,2026-05-11 07:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4679.88,4690.47,,,,,,,,2026.05.11 10:15:00,
21,2026-05-11 23:15:00+00:00,DETECTED,Decision at candle close,4730.03,4722.37,,2026-05-11 23:30:00+00:00,,,,,,2026.05.12 02:15:00,2026.05.12 02:30:00
21,2026-05-11 23:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4730.03,4722.37,,,4710.093150194279,16.008313070714912,,,,2026.05.12 02:15:00,
21,2026-05-11 23:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4734.93,4722.37,,,,,,,,2026.05.12 02:30:00,
22,2026-05-12 04:45:00+00:00,DETECTED,Decision at candle close,4738.86,4755.57,,2026-05-12 05:00:00+00:00,,,,,,2026.05.12 07:45:00,2026.05.12 08:00:00
22,2026-05-12 04:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4738.86,4755.57,,,,,,,,2026.05.12 07:45:00,
23,2026-05-12 20:30:00+00:00,DETECTED,Decision at candle close,4677.02,4666.78,,2026-05-12 20:45:00+00:00,,,,,,2026.05.12 23:30:00,2026.05.12 23:45:00
23,2026-05-12 20:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4677.02,4666.78,,,,,,,,2026.05.12 23:30:00,
24,2026-05-12 22:00:00+00:00,DETECTED,Decision at candle close,4690.75,4680.09,,2026-05-12 22:15:00+00:00,,,,,,2026.05.13 01:00:00,2026.05.13 01:15:00
24,2026-05-12 22:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4690.75,4680.09,,,,,,,,2026.05.13 01:00:00,
25,2026-05-13 06:00:00+00:00,DETECTED,Decision at candle close,4697.07,4704.14,,2026-05-13 06:15:00+00:00,,,,,,2026.05.13 09:00:00,2026.05.13 09:15:00
25,2026-05-13 06:00:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4697.07,4704.14,4690.0,2026-05-13 06:15:00+00:00,,,,,,2026.05.13 09:00:00,2026.05.13 09:15:00
25,2026-05-13 06:15:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4697.07,4704.14,4690.0,,,,8.0,,,2026.05.13 09:15:00,
25,2026-05-13 06:30:00+00:00,SL,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4697.07,4704.14,4690.0,,,,,,,2026.05.13 09:30:00,
26,2026-05-13 06:45:00+00:00,DETECTED,Decision at candle close,4700.22,4688.82,,2026-05-13 07:00:00+00:00,,,,,,2026.05.13 09:45:00,2026.05.13 10:00:00
26,2026-05-13 06:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4700.22,4688.82,,,,,,,,2026.05.13 09:45:00,
27,2026-05-13 15:45:00+00:00,DETECTED,Decision at candle close,4687.89,4701.72,,2026-05-13 16:00:00+00:00,,,,,,2026.05.13 18:45:00,2026.05.13 19:00:00
27,2026-05-13 15:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4687.89,4701.72,,,,,,,,2026.05.13 18:45:00,
28,2026-05-13 22:00:00+00:00,DETECTED,Decision at candle close,4687.73,4694.21,,2026-05-13 22:15:00+00:00,,,,,,2026.05.14 01:00:00,2026.05.14 01:15:00
28,2026-05-13 22:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4687.73,4694.21,,,4694.584425613637,15.155813457189275,,,,2026.05.14 01:00:00,
28,2026-05-13 22:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4687.73,4694.21,,,4694.339034370504,15.450856712435549,,,,2026.05.14 01:15:00,
28,2026-05-13 22:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4687.73,4694.21,,,4694.147918825827,15.995039537897817,,,,2026.05.14 01:30:00,
28,2026-05-13 22:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4687.73,4694.21,,,4693.961101604584,16.548336761931512,,,,2026.05.14 01:45:00,
28,2026-05-13 23:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4687.73,4694.21,,,4693.862049456969,16.7146498065713,,,,2026.05.14 02:00:00,
28,2026-05-13 23:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4687.73,4694.21,,,,,,,,2026.05.14 02:15:00,
28,2026-05-13 23:30:00+00:00,WAIT,Trend filter failed; existing order unchanged,4687.73,4694.21,,,,,,,,2026.05.14 02:30:00,
28,2026-05-13 23:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4687.73,4694.21,,,,,,,,2026.05.14 02:45:00,
28,2026-05-14 01:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4687.73,4694.21,,,,,,,,2026.05.14 04:00:00,
29,2026-05-14 07:45:00+00:00,DETECTED,Decision at candle close,4701.44,4668.62,,2026-05-14 08:00:00+00:00,,,,,,2026.05.14 10:45:00,2026.05.14 11:00:00
29,2026-05-14 07:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4701.44,4668.62,,,,,,,,2026.05.14 10:45:00,
30,2026-05-14 10:00:00+00:00,DETECTED,Decision at candle close,4694.76,4686.41,,2026-05-14 10:15:00+00:00,,,,,,2026.05.14 13:00:00,2026.05.14 13:15:00
30,2026-05-14 10:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4694.76,4686.41,,,4693.599953145328,13.920486249971862,,,,2026.05.14 13:00:00,
30,2026-05-14 10:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4695.06,4686.41,,,4693.9911020096615,14.01521992653468,,,,2026.05.14 13:15:00,
30,2026-05-14 10:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4703.07,4686.41,,,,,,,,2026.05.14 13:30:00,
31,2026-05-14 23:00:00+00:00,DETECTED,Decision at candle close,4659.06,4669.3,,2026-05-14 23:15:00+00:00,,,,,,2026.05.15 02:00:00,2026.05.15 02:15:00
31,2026-05-14 23:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4659.06,4669.3,,,,,,,,2026.05.15 02:00:00,
32,2026-05-14 23:30:00+00:00,DETECTED,Decision at candle close,4651.32,4659.06,,2026-05-14 23:45:00+00:00,,,,,,2026.05.15 02:30:00,2026.05.15 02:45:00
32,2026-05-14 23:30:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4651.32,4659.06,4643.58,2026-05-14 23:45:00+00:00,,,,,,2026.05.15 02:30:00,2026.05.15 02:45:00
32,2026-05-14 23:45:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4651.32,4659.06,4643.58,,,,8.0,,,2026.05.15 02:45:00,
32,2026-05-15 01:15:00+00:00,SL,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4651.32,4659.06,4643.58,,,,,,,2026.05.15 04:15:00,
33,2026-05-15 03:45:00+00:00,DETECTED,Decision at candle close,4630.75,4653.72,,2026-05-15 04:00:00+00:00,,,,,,2026.05.15 06:45:00,2026.05.15 07:00:00
33,2026-05-15 03:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4630.75,4653.72,,,,,,,,2026.05.15 06:45:00,
34,2026-05-15 09:00:00+00:00,DETECTED,Decision at candle close,4573.38,4595.36,,2026-05-15 09:15:00+00:00,,,,,,2026.05.15 12:00:00,2026.05.15 12:15:00
34,2026-05-15 09:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4573.38,4595.36,,,,,,,,2026.05.15 12:00:00,
35,2026-05-15 14:15:00+00:00,DETECTED,Decision at candle close,4560.89,4549.69,,2026-05-15 14:30:00+00:00,,,,,,2026.05.15 17:15:00,2026.05.15 17:30:00
35,2026-05-15 14:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4560.89,4549.69,,,,,,,,2026.05.15 17:15:00,
36,2026-05-18 18:00:00+00:00,DETECTED,Decision at candle close,4549.07,4569.22,,2026-05-18 18:15:00+00:00,,,,,,2026.05.18 21:00:00,2026.05.18 21:15:00
36,2026-05-18 18:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4549.07,4569.22,,,,,,,,2026.05.18 21:00:00,
37,2026-05-18 20:15:00+00:00,DETECTED,Decision at candle close,4548.14,4534.89,,2026-05-18 20:30:00+00:00,,,,,,2026.05.18 23:15:00,2026.05.18 23:30:00
37,2026-05-18 20:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4548.14,4534.89,,,,,,,,2026.05.18 23:15:00,
38,2026-05-19 07:30:00+00:00,DETECTED,Decision at candle close,4543.23,4549.57,,2026-05-19 07:45:00+00:00,,,,,,2026.05.19 10:30:00,2026.05.19 10:45:00
38,2026-05-19 07:30:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4543.23,4549.57,4536.89,2026-05-19 07:45:00+00:00,,,,,,2026.05.19 10:30:00,2026.05.19 10:45:00
38,2026-05-19 07:45:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4543.23,4549.57,4536.89,,,,8.0,,,2026.05.19 10:45:00,
38,2026-05-19 08:15:00+00:00,TP,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4543.23,4549.57,4536.89,,,,,,,2026.05.19 11:15:00,
39,2026-05-19 16:45:00+00:00,DETECTED,Decision at candle close,4495.65,4537.45,,2026-05-19 17:00:00+00:00,,,,,,2026.05.19 19:45:00,2026.05.19 20:00:00
39,2026-05-19 16:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4495.65,4537.45,,,,,,,,2026.05.19 19:45:00,
40,2026-05-20 04:45:00+00:00,DETECTED,Decision at candle close,4476.95,4506.17,,2026-05-20 05:00:00+00:00,,,,,,2026.05.20 07:45:00,2026.05.20 08:00:00
40,2026-05-20 04:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4476.95,4506.17,,,,,,,,2026.05.20 07:45:00,
41,2026-05-21 04:30:00+00:00,DETECTED,Decision at candle close,4557.41,4541.86,,2026-05-21 04:45:00+00:00,,,,,,2026.05.21 07:30:00,2026.05.21 07:45:00
41,2026-05-21 04:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4557.41,4541.86,,,,,,,,2026.05.21 07:30:00,
42,2026-05-21 11:30:00+00:00,DETECTED,Decision at candle close,4529.22,4514.18,,2026-05-21 11:45:00+00:00,,,,,,2026.05.21 14:30:00,2026.05.21 14:45:00
42,2026-05-21 11:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4529.22,4514.18,,,,,,,,2026.05.21 14:30:00,
43,2026-05-21 20:45:00+00:00,DETECTED,Decision at candle close,4538.77,4514.54,,2026-05-21 21:00:00+00:00,,,,,,2026.05.21 23:45:00,2026.05.22 00:00:00
43,2026-05-21 20:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4538.77,4514.54,,,,,,,,2026.05.21 23:45:00,
44,2026-05-22 07:00:00+00:00,DETECTED,Decision at candle close,4526.52,4519.21,,2026-05-22 07:15:00+00:00,,,,,,2026.05.22 10:00:00,2026.05.22 10:15:00
44,2026-05-22 07:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4526.52,4519.21,,,4529.414144678261,23.589714899045756,,,,2026.05.22 10:00:00,
44,2026-05-22 07:15:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4527.67,4519.21,4536.13,2026-05-22 07:30:00+00:00,,,,,,2026.05.22 10:15:00,2026.05.22 10:30:00
44,2026-05-22 07:30:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4527.67,4519.21,4536.13,,,,8.0,,,2026.05.22 10:30:00,
44,2026-05-22 08:45:00+00:00,SL,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4527.67,4519.21,4536.13,,,,,,,2026.05.22 11:45:00,
45,2026-05-22 22:30:00+00:00,DETECTED,Decision at candle close,4509.04,4516.04,,2026-05-22 22:45:00+00:00,,,,,,2026.05.23 01:30:00,2026.05.23 01:45:00
45,2026-05-22 22:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4509.04,4516.04,,,4518.764617056708,10.47549852072863,,,,2026.05.23 01:30:00,
45,2026-05-22 22:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4509.04,4516.04,,,4518.420204261887,10.66503601730826,,,,2026.05.23 01:45:00,
45,2026-05-22 23:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4509.04,4516.04,,,4518.077574083221,11.112129438214163,,,,2026.05.23 02:00:00,
45,2026-05-22 23:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4509.04,4516.04,,,4517.824539039866,11.259942085272506,,,,2026.05.23 02:15:00,
45,2026-05-22 23:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4509.04,4516.04,,,4517.39488267693,11.791086736156691,,,,2026.05.23 02:30:00,
45,2026-05-22 23:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4509.04,4516.04,,,4517.127181622284,12.337961782351737,,,,2026.05.23 02:45:00,
45,2026-05-25 01:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4509.04,4516.04,,,,,,,,2026.05.25 04:00:00,
46,2026-05-25 11:45:00+00:00,DETECTED,Decision at candle close,4557.86,4565.07,,2026-05-25 12:00:00+00:00,,,,,,2026.05.25 14:45:00,2026.05.25 15:00:00
46,2026-05-25 11:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4557.86,4565.07,,,4550.873666504163,14.694616278992656,,,,2026.05.25 14:45:00,
46,2026-05-25 12:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4557.86,4565.07,,,4551.02666083214,14.339536081289701,,,,2026.05.25 15:00:00,
46,2026-05-25 12:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4557.86,4565.07,,,,,,,,2026.05.25 15:15:00,
46,2026-05-25 12:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4557.86,4565.07,,,,,,,,2026.05.25 15:30:00,
47,2026-05-25 13:00:00+00:00,DETECTED,Decision at candle close,4564.59,4555.49,,2026-05-25 13:15:00+00:00,,,,,,2026.05.25 16:00:00,2026.05.25 16:15:00
47,2026-05-25 13:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4564.59,4555.49,,,4552.923077035422,15.146918137006576,,,,2026.05.25 16:00:00,
47,2026-05-25 13:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4569.93,4555.49,,,,,,,,2026.05.25 16:15:00,
48,2026-05-25 21:00:00+00:00,DETECTED,Decision at candle close,4566.8,4574.66,,2026-05-25 21:15:00+00:00,,,,,,2026.05.26 00:00:00,2026.05.26 00:15:00
48,2026-05-25 21:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4566.8,4574.66,,,4563.2065049521425,15.637030495290976,,,,2026.05.26 00:00:00,
48,2026-05-25 21:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4566.8,4574.66,,,4563.463996603439,15.270046692565494,,,,2026.05.26 00:15:00,
48,2026-05-26 01:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4566.8,4574.66,,,,,,,,2026.05.26 04:00:00,
48,2026-05-26 01:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4566.8,4574.66,,,,,,,,2026.05.26 04:15:00,
49,2026-05-26 06:00:00+00:00,DETECTED,Decision at candle close,4534.75,4539.04,,2026-05-26 06:15:00+00:00,,,,,,2026.05.26 09:00:00,2026.05.26 09:15:00
49,2026-05-26 06:00:00+00:00,WAIT,Limit not passive or too close to market; existing order unchanged,4534.75,4539.04,,,,,,,,2026.05.26 09:00:00,
49,2026-05-26 06:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4534.75,4539.04,,,,,,,,2026.05.26 09:15:00,
