signal_id,bar_utc,event,reason,entry,sl,tp,decision_utc,spread_points,ema,adx,sl_touched,tp_touched,bar_utc_chart_label,decision_utc_chart_label
59,2026-08-10 19:40:00+00:00,DETECTED,Decision at candle close,4359.84,4365.4,,2026-08-10 19:45:00+00:00,,,,,,2026.08.10 22:40:00,2026.08.10 22:45:00
59,2026-08-10 19:40:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4359.84,4365.4,,,,4346.57129385352,33.130443959936215,,,2026.08.10 22:40:00,
59,2026-08-10 19:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4355.86,4365.4,,,,4346.8214154247835,31.252160931509454,,,2026.08.10 22:45:00,
59,2026-08-10 19:50:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4354.92,4365.4,,,,,,,,2026.08.10 22:50:00,
60,2026-08-10 21:40:00+00:00,DETECTED,Decision at candle close,4377.52,4365.28,,2026-08-10 21:45:00+00:00,,,,,,2026.08.11 00:40:00,2026.08.11 00:45:00
60,2026-08-10 21:40:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4377.52,4365.28,,,,,,,,2026.08.11 00:40:00,
61,2026-08-11 03:30:00+00:00,DETECTED,Decision at candle close,4411.83,4404.66,,2026-08-11 03:35:00+00:00,,,,,,2026.08.11 06:30:00,2026.08.11 06:35:00
61,2026-08-11 03:30:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4411.83,4404.66,4419.0,2026-08-11 03:35:00+00:00,,,,,,2026.08.11 06:30:00,2026.08.11 06:35:00
61,2026-08-11 03:35:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4411.83,4404.66,4419.0,,8.0,,,,,2026.08.11 06:35:00,
61,2026-08-11 03:45:00+00:00,TP,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4411.83,4404.66,4419.0,,,,,,,2026.08.11 06:45:00,
62,2026-08-11 22:10:00+00:00,DETECTED,Decision at candle close,4367.54,4371.25,,2026-08-11 22:15:00+00:00,,,,,,2026.08.12 01:10:00,2026.08.12 01:15:00
62,2026-08-11 22:10:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4367.54,4371.25,4363.83,2026-08-11 22:15:00+00:00,,,,,,2026.08.12 01:10:00,2026.08.12 01:15:00
62,2026-08-11 22:15:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4365.14,4371.25,4359.03,2026-08-11 22:20:00+00:00,,,,,,2026.08.12 01:15:00,2026.08.12 01:20:00
62,2026-08-11 22:20:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4365.14,4371.25,4359.03,,11.0,,,,,2026.08.12 01:20:00,
62,2026-08-11 22:30:00+00:00,SL,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4365.14,4371.25,4359.03,,,,,,,2026.08.12 01:30:00,
63,2026-08-11 23:50:00+00:00,DETECTED,Decision at candle close,4367.13,4369.21,,2026-08-11 23:55:00+00:00,,,,,,2026.08.12 02:50:00,2026.08.12 02:55:00
63,2026-08-11 23:50:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4367.13,4369.21,,,,4372.712983240101,17.575627482767022,,,2026.08.12 02:50:00,
63,2026-08-11 23:55:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4367.13,4369.21,,,,,,,,2026.08.12 02:55:00,
64,2026-08-12 02:25:00+00:00,DETECTED,Decision at candle close,4371.01,4364.64,,2026-08-12 02:30:00+00:00,,,,,,2026.08.12 05:25:00,2026.08.12 05:30:00
64,2026-08-12 02:25:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4371.01,4364.64,,,,4372.481273410734,18.813486531187117,,,2026.08.12 05:25:00,
64,2026-08-12 02:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4371.01,4364.64,,,,4372.351723431113,18.833991021854512,,,2026.08.12 05:30:00,
64,2026-08-12 02:35:00+00:00,WAIT,Trend filter failed; existing order unchanged,4371.01,4364.64,,,,,,,,2026.08.12 05:35:00,
64,2026-08-12 02:40:00+00:00,WAIT,Trend filter failed; existing order unchanged,4371.01,4364.64,,,,,,,,2026.08.12 05:40:00,
64,2026-08-12 02:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4371.01,4364.64,,,,,,,,2026.08.12 05:45:00,
64,2026-08-12 02:50:00+00:00,WAIT,Trend filter failed; existing order unchanged,4371.01,4364.64,,,,,,,,2026.08.12 05:50:00,
64,2026-08-12 02:55:00+00:00,WAIT,Trend filter failed; existing order unchanged,4371.01,4364.64,,,,,,,,2026.08.12 05:55:00,
64,2026-08-12 03:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4371.01,4364.64,,,,,,,,2026.08.12 06:00:00,
64,2026-08-12 03:05:00+00:00,WAIT,Trend filter failed; existing order unchanged,4371.01,4364.64,,,,,,,,2026.08.12 06:05:00,
64,2026-08-12 03:10:00+00:00,WAIT,Trend filter failed; existing order unchanged,4371.01,4364.64,,,,,,,,2026.08.12 06:10:00,
64,2026-08-12 03:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4374.74,4364.64,,,,,,,,2026.08.12 06:15:00,
65,2026-08-12 03:20:00+00:00,DETECTED,Decision at candle close,4374.74,4368.51,,2026-08-12 03:25:00+00:00,,,,,,2026.08.12 06:20:00,2026.08.12 06:25:00
65,2026-08-12 03:20:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4374.74,4368.51,,,,4372.538189811351,17.4620311629205,,,2026.08.12 06:20:00,
65,2026-08-12 03:25:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4378.45,4368.51,,,,4372.816937809839,18.316709321052596,,,2026.08.12 06:25:00,
65,2026-08-12 03:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4379.42,4368.51,,,,,,,,2026.08.12 06:30:00,
66,2026-08-12 08:30:00+00:00,DETECTED,Decision at candle close,4395.83,4401.09,,2026-08-12 08:35:00+00:00,,,,,,2026.08.12 11:30:00,2026.08.12 11:35:00
66,2026-08-12 08:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4395.83,4401.09,,,,4395.959679196439,18.40368175446546,,,2026.08.12 11:30:00,
66,2026-08-12 08:35:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4395.04,4401.09,,,,4395.883951963519,19.71907128272815,,,2026.08.12 11:35:00,
66,2026-08-12 08:40:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4394.22,4401.09,4387.35,2026-08-12 08:45:00+00:00,,,,,,2026.08.12 11:40:00,2026.08.12 11:45:00
66,2026-08-12 08:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4389.19,4401.09,,,,,,,,2026.08.12 11:45:00,
67,2026-08-12 09:55:00+00:00,DETECTED,Decision at candle close,4399.72,4393.55,,2026-08-12 10:00:00+00:00,,,,,,2026.08.12 12:55:00,2026.08.12 13:00:00
67,2026-08-12 09:55:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4399.72,4393.55,4405.89,2026-08-12 10:00:00+00:00,,,,,,2026.08.12 12:55:00,2026.08.12 13:00:00
67,2026-08-12 10:00:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4401.27,4393.55,4408.99,2026-08-12 10:05:00+00:00,,,,,,2026.08.12 13:00:00,2026.08.12 13:05:00
67,2026-08-12 10:05:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4401.27,4393.55,4408.99,,8.0,,,,,2026.08.12 13:05:00,
67,2026-08-12 10:45:00+00:00,TP,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4401.27,4393.55,4408.99,,,,,,,2026.08.12 13:45:00,
68,2026-08-12 15:10:00+00:00,DETECTED,Decision at candle close,4409.27,4415.42,,2026-08-12 15:15:00+00:00,,,,,,2026.08.12 18:10:00,2026.08.12 18:15:00
68,2026-08-12 15:10:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4409.27,4415.42,,,,4409.485041537125,19.106867838653564,,,2026.08.12 18:10:00,
68,2026-08-12 15:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4409.09,4415.42,,,,4409.459302266693,18.78328857040703,,,2026.08.12 18:15:00,
68,2026-08-12 15:20:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4409.09,4415.42,,,,4409.372439993632,18.875392160052684,,,2026.08.12 18:20:00,
68,2026-08-12 15:25:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4409.09,4415.42,,,,,,,,2026.08.12 18:25:00,
69,2026-08-12 16:55:00+00:00,DETECTED,Decision at candle close,4425.65,4408.51,,2026-08-12 17:00:00+00:00,,,,,,2026.08.12 19:55:00,2026.08.12 20:00:00
69,2026-08-12 16:55:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4425.65,4408.51,,,,,,,,2026.08.12 19:55:00,
70,2026-08-12 17:40:00+00:00,DETECTED,Decision at candle close,4423.21,4436.49,,2026-08-12 17:45:00+00:00,,,,,,2026.08.12 20:40:00,2026.08.12 20:45:00
70,2026-08-12 17:40:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4423.21,4436.49,,,,,,,,2026.08.12 20:40:00,
71,2026-08-13 02:25:00+00:00,DETECTED,Decision at candle close,4407.34,4404.99,,2026-08-13 02:30:00+00:00,,,,,,2026.08.13 05:25:00,2026.08.13 05:30:00
71,2026-08-13 02:25:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4407.34,4404.99,,,,4407.904018019511,19.95708112119988,,,2026.08.13 05:25:00,
71,2026-08-13 02:30:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4408.24,4404.99,4411.49,2026-08-13 02:35:00+00:00,,,,,,2026.08.13 05:30:00,2026.08.13 05:35:00
71,2026-08-13 02:35:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4408.24,4404.99,4411.49,,14.0,,,,,2026.08.13 05:35:00,
71,2026-08-13 02:55:00+00:00,TP,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4408.24,4404.99,4411.49,,,,,,,2026.08.13 05:55:00,
72,2026-08-13 04:30:00+00:00,DETECTED,Decision at candle close,4423.55,4435.24,,2026-08-13 04:35:00+00:00,,,,,,2026.08.13 07:30:00,2026.08.13 07:35:00
72,2026-08-13 04:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4423.55,4435.24,,,,,,,,2026.08.13 07:30:00,
73,2026-08-13 06:50:00+00:00,DETECTED,Decision at candle close,4407.6,4410.45,,2026-08-13 06:55:00+00:00,,,,,,2026.08.13 09:50:00,2026.08.13 09:55:00
73,2026-08-13 06:50:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4407.6,4410.45,4404.75,2026-08-13 06:55:00+00:00,,,,,,2026.08.13 09:50:00,2026.08.13 09:55:00
73,2026-08-13 06:55:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4403.42,4410.45,4396.39,2026-08-13 07:00:00+00:00,,,,,,2026.08.13 09:55:00,2026.08.13 10:00:00
73,2026-08-13 07:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4400.27,4410.45,,,,,,,,2026.08.13 10:00:00,
74,2026-08-13 07:30:00+00:00,DETECTED,Decision at candle close,4396.93,4393.38,,2026-08-13 07:35:00+00:00,,,,,,2026.08.13 10:30:00,2026.08.13 10:35:00
74,2026-08-13 07:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4396.93,4393.38,,,,4408.899088268771,32.569694659407325,,,2026.08.13 10:30:00,
74,2026-08-13 07:35:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4397.32,4393.38,,,,4408.526987140394,32.79006749337864,,,2026.08.13 10:35:00,
74,2026-08-13 07:40:00+00:00,WAIT,Trend filter failed; existing order unchanged,4397.32,4393.38,,,,,,,,2026.08.13 10:40:00,
74,2026-08-13 07:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4397.32,4393.38,,,,,,,,2026.08.13 10:45:00,
74,2026-08-13 07:50:00+00:00,WAIT,Trend filter failed; existing order unchanged,4397.32,4393.38,,,,,,,,2026.08.13 10:50:00,
74,2026-08-13 07:55:00+00:00,WAIT,Trend filter failed; existing order unchanged,4397.32,4393.38,,,,,,,,2026.08.13 10:55:00,
74,2026-08-13 08:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4397.32,4393.38,,,,,,,,2026.08.13 11:00:00,
75,2026-08-13 09:55:00+00:00,DETECTED,Decision at candle close,4378.38,4371.32,,2026-08-13 10:00:00+00:00,,,,,,2026.08.13 12:55:00,2026.08.13 13:00:00
75,2026-08-13 09:55:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4378.38,4371.32,,,,4394.385530298753,40.454490828338024,,,2026.08.13 12:55:00,
75,2026-08-13 10:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4378.76,4371.32,,,,4393.903709714559,39.210876209757075,,,2026.08.13 13:00:00,
75,2026-08-13 10:05:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4378.76,4371.32,,,,4393.3947355574865,38.29306567049624,,,2026.08.13 13:05:00,
75,2026-08-13 10:10:00+00:00,WAIT,Trend filter failed; existing order unchanged,4378.76,4371.32,,,,,,,,2026.08.13 13:10:00,
75,2026-08-13 10:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4378.76,4371.32,,,,,,,,2026.08.13 13:15:00,
75,2026-08-13 10:20:00+00:00,WAIT,Trend filter failed; existing order unchanged,4378.76,4371.32,,,,,,,,2026.08.13 13:20:00,
75,2026-08-13 10:25:00+00:00,WAIT,Trend filter failed; existing order unchanged,4378.76,4371.32,,,,,,,,2026.08.13 13:25:00,
75,2026-08-13 10:30:00+00:00,WAIT,Trend filter failed; existing order unchanged,4378.76,4371.32,,,,,,,,2026.08.13 13:30:00,
75,2026-08-13 10:35:00+00:00,WAIT,Trend filter failed; existing order unchanged,4378.76,4371.32,,,,,,,,2026.08.13 13:35:00,
75,2026-08-13 10:40:00+00:00,WAIT,Trend filter failed; existing order unchanged,4378.76,4371.32,,,,,,,,2026.08.13 13:40:00,
75,2026-08-13 10:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4378.76,4371.32,,,,,,,,2026.08.13 13:45:00,
76,2026-08-14 03:20:00+00:00,DETECTED,Decision at candle close,4352.24,4360.25,,2026-08-14 03:25:00+00:00,,,,,,2026.08.14 06:20:00,2026.08.14 06:25:00
76,2026-08-14 03:20:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4352.24,4360.25,,,,4357.1188371909275,15.484222863067668,,,2026.08.14 06:20:00,
76,2026-08-14 03:25:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4347.37,4360.25,,,,,,,,2026.08.14 06:25:00,
77,2026-08-14 09:50:00+00:00,DETECTED,Decision at candle close,4332.74,4328.2,,2026-08-14 09:55:00+00:00,,,,,,2026.08.14 12:50:00,2026.08.14 12:55:00
77,2026-08-14 09:50:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4332.74,4328.2,,,,4328.446951953168,15.669163635083214,,,2026.08.14 12:50:00,
77,2026-08-14 09:55:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4333.78,4328.2,,,,4328.689019144357,16.108258285316335,,,2026.08.14 12:55:00,
77,2026-08-14 10:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4333.78,4328.2,,,,4328.905117113273,16.825452450130022,,,2026.08.14 13:00:00,
77,2026-08-14 10:05:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4333.78,4328.2,,,,4329.092162361521,17.491418460314122,,,2026.08.14 13:05:00,
77,2026-08-14 10:10:00+00:00,WAIT,Trend filter failed; existing order unchanged,4333.78,4328.2,,,,,,,,2026.08.14 13:10:00,
77,2026-08-14 10:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4333.78,4328.2,,,,,,,,2026.08.14 13:15:00,
77,2026-08-14 10:20:00+00:00,WAIT,Trend filter failed; existing order unchanged,4333.78,4328.2,,,,,,,,2026.08.14 13:20:00,
77,2026-08-14 10:25:00+00:00,WAIT,Trend filter failed; existing order unchanged,4333.78,4328.2,,,,,,,,2026.08.14 13:25:00,
77,2026-08-14 10:30:00+00:00,WAIT,Trend filter failed; existing order unchanged,4333.78,4328.2,,,,,,,,2026.08.14 13:30:00,
77,2026-08-14 10:35:00+00:00,WAIT,Trend filter failed; existing order unchanged,4333.78,4328.2,,,,,,,,2026.08.14 13:35:00,
77,2026-08-14 10:40:00+00:00,WAIT,Trend filter failed; existing order unchanged,4336.39,4328.2,,,,,,,,2026.08.14 13:40:00,
77,2026-08-14 10:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4339.52,4328.2,,,,,,,,2026.08.14 13:45:00,
78,2026-08-14 14:40:00+00:00,DETECTED,Decision at candle close,4360.28,4353.2,,2026-08-14 14:45:00+00:00,,,,,,2026.08.14 17:40:00,2026.08.14 17:45:00
78,2026-08-14 14:40:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4360.28,4353.2,4367.36,2026-08-14 14:45:00+00:00,,,,,,2026.08.14 17:40:00,2026.08.14 17:45:00
78,2026-08-14 14:45:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4361.07,4353.2,4368.94,2026-08-14 14:50:00+00:00,,,,,,2026.08.14 17:45:00,2026.08.14 17:50:00
78,2026-08-14 14:50:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4361.8,4353.2,4370.4,2026-08-14 14:55:00+00:00,,,,,,2026.08.14 17:50:00,2026.08.14 17:55:00
78,2026-08-14 14:55:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4365.7,4353.2,,,,,,,,2026.08.14 17:55:00,
79,2026-08-14 15:30:00+00:00,DETECTED,Decision at candle close,4377.46,4369.56,,2026-08-14 15:35:00+00:00,,,,,,2026.08.14 18:30:00,2026.08.14 18:35:00
79,2026-08-14 15:30:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4377.46,4369.56,4385.36,2026-08-14 15:35:00+00:00,,,,,,2026.08.14 18:30:00,2026.08.14 18:35:00
79,2026-08-14 15:35:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4377.46,4369.56,4385.36,,9.0,,,,,2026.08.14 18:35:00,
79,2026-08-14 16:25:00+00:00,TP,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4377.46,4369.56,4385.36,,,,,,,2026.08.14 19:25:00,
80,2026-08-14 16:55:00+00:00,DETECTED,Decision at candle close,4388.46,4395.82,,2026-08-14 17:00:00+00:00,,,,,,2026.08.14 19:55:00,2026.08.14 20:00:00
80,2026-08-14 16:55:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4388.46,4395.82,,,,4367.142776621853,43.19057950058926,,,2026.08.14 19:55:00,
80,2026-08-14 17:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4388.46,4395.82,,,,4367.9417018504455,43.06851504286214,,,2026.08.14 20:00:00,
80,2026-08-14 17:05:00+00:00,WAIT,Trend filter failed; existing order unchanged,4388.46,4395.82,,,,,,,,2026.08.14 20:05:00,
80,2026-08-14 17:10:00+00:00,WAIT,Trend filter failed; existing order unchanged,4388.46,4395.82,,,,,,,,2026.08.14 20:10:00,
80,2026-08-14 17:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4388.46,4395.82,,,,,,,,2026.08.14 20:15:00,
80,2026-08-14 17:20:00+00:00,WAIT,Trend filter failed; existing order unchanged,4388.46,4395.82,,,,,,,,2026.08.14 20:20:00,
80,2026-08-14 17:25:00+00:00,WAIT,Trend filter failed; existing order unchanged,4388.46,4395.82,,,,,,,,2026.08.14 20:25:00,
80,2026-08-14 17:30:00+00:00,WAIT,Trend filter failed; existing order unchanged,4388.46,4395.82,,,,,,,,2026.08.14 20:30:00,
80,2026-08-14 17:35:00+00:00,WAIT,Trend filter failed; existing order unchanged,4387.19,4395.82,,,,,,,,2026.08.14 20:35:00,
80,2026-08-14 17:40:00+00:00,WAIT,Trend filter failed; existing order unchanged,4386.67,4395.82,,,,,,,,2026.08.14 20:40:00,
80,2026-08-14 17:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4384.47,4395.82,,,,,,,,2026.08.14 20:45:00,
81,2026-08-17 01:40:00+00:00,DETECTED,Decision at candle close,4376.75,4372.8,,2026-08-17 01:45:00+00:00,,,,,,2026.08.17 04:40:00,2026.08.17 04:45:00
81,2026-08-17 01:40:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4376.75,4372.8,4380.7,2026-08-17 01:45:00+00:00,,,,,,2026.08.17 04:40:00,2026.08.17 04:45:00
81,2026-08-17 01:45:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4377.64,4372.8,4382.48,2026-08-17 01:50:00+00:00,,,,,,2026.08.17 04:45:00,2026.08.17 04:50:00
81,2026-08-17 01:50:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4380.35,4372.8,4387.9,2026-08-17 01:55:00+00:00,,,,,,2026.08.17 04:50:00,2026.08.17 04:55:00
81,2026-08-17 01:55:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4382.71,4372.8,4392.62,2026-08-17 02:00:00+00:00,,,,,,2026.08.17 04:55:00,2026.08.17 05:00:00
81,2026-08-17 02:00:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4382.71,4372.8,4392.62,,23.0,,,,,2026.08.17 05:00:00,
81,2026-08-17 02:25:00+00:00,SL,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4382.71,4372.8,4392.62,,,,,,,2026.08.17 05:25:00,
82,2026-08-17 07:05:00+00:00,DETECTED,Decision at candle close,4396.57,4394.25,,2026-08-17 07:10:00+00:00,,,,,,2026.08.17 10:05:00,2026.08.17 10:10:00
82,2026-08-17 07:05:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4396.57,4394.25,,,,4391.539468610732,17.245539101173243,,,2026.08.17 10:05:00,
82,2026-08-17 07:10:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4397.2,4394.25,,,,4391.765387623642,17.75289330334837,,,2026.08.17 10:10:00,
82,2026-08-17 07:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4397.2,4394.25,,,,4391.939965076297,18.02317003641167,,,2026.08.17 10:15:00,
82,2026-08-17 07:20:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4397.2,4394.25,,,,,,,,2026.08.17 10:20:00,
83,2026-08-17 07:50:00+00:00,DETECTED,Decision at candle close,4395.44,4390.12,,2026-08-17 07:55:00+00:00,,,,,,2026.08.17 10:50:00,2026.08.17 10:55:00
83,2026-08-17 07:50:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4395.44,4390.12,,,,4392.343600795521,14.419013546289992,,,2026.08.17 10:50:00,
83,2026-08-17 07:55:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4395.44,4390.12,,,,,,,,2026.08.17 10:55:00,
84,2026-08-17 09:55:00+00:00,DETECTED,Decision at candle close,4400.38,4393.71,,2026-08-17 10:00:00+00:00,,,,,,2026.08.17 12:55:00,2026.08.17 13:00:00
84,2026-08-17 09:55:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4400.38,4393.71,,,,4394.517070736794,13.912386736332643,,,2026.08.17 12:55:00,
84,2026-08-17 10:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4401.21,4393.71,,,,4394.742740294297,15.792310165502352,,,2026.08.17 13:00:00,
84,2026-08-17 10:05:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4401.21,4393.71,,,,4394.9295357135225,16.63806738684839,,,2026.08.17 13:05:00,
84,2026-08-17 10:10:00+00:00,WAIT,Trend filter failed; existing order unchanged,4401.21,4393.71,,,,,,,,2026.08.17 13:10:00,
84,2026-08-17 10:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4401.21,4393.71,,,,,,,,2026.08.17 13:15:00,
84,2026-08-17 10:20:00+00:00,WAIT,Trend filter failed; existing order unchanged,4401.21,4393.71,,,,,,,,2026.08.17 13:20:00,
84,2026-08-17 10:25:00+00:00,WAIT,Trend filter failed; existing order unchanged,4401.21,4393.71,,,,,,,,2026.08.17 13:25:00,
84,2026-08-17 10:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4404.75,4393.71,,,,,,,,2026.08.17 13:30:00,
85,2026-08-17 22:25:00+00:00,DETECTED,Decision at candle close,4414.93,4403.55,,2026-08-17 22:30:00+00:00,,,,,,2026.08.18 01:25:00,2026.08.18 01:30:00
85,2026-08-17 22:25:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4414.93,4403.55,,,,,,,,2026.08.18 01:25:00,
86,2026-08-17 22:50:00+00:00,DETECTED,Decision at candle close,4418.56,4415.12,,2026-08-17 22:55:00+00:00,,,,,,2026.08.18 01:50:00,2026.08.18 01:55:00
86,2026-08-17 22:50:00+00:00,WAIT,Limit not passive or too close to market; existing order unchanged,4418.56,4415.12,,,,,,,,2026.08.18 01:50:00,
86,2026-08-17 22:55:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4418.56,4415.12,4422.0,2026-08-17 23:00:00+00:00,,,,,,2026.08.18 01:55:00,2026.08.18 02:00:00
86,2026-08-17 23:00:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4418.56,4415.12,4422.0,,8.0,,,,,2026.08.18 02:00:00,
86,2026-08-17 23:25:00+00:00,SL,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4418.56,4415.12,4422.0,,,,,,,2026.08.18 02:25:00,
87,2026-08-18 04:25:00+00:00,DETECTED,Decision at candle close,4426.52,4431.8,,2026-08-18 04:30:00+00:00,,,,,,2026.08.18 07:25:00,2026.08.18 07:30:00
87,2026-08-18 04:25:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4426.52,4431.8,,,,4421.6251727781455,28.54647245547192,,,2026.08.18 07:25:00,
87,2026-08-18 04:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4426.18,4431.8,,,,4421.651560790126,26.514096893127324,,,2026.08.18 07:30:00,
87,2026-08-18 04:35:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4423.5,4431.8,4415.2,2026-08-18 04:40:00+00:00,,,,,,2026.08.18 07:35:00,2026.08.18 07:40:00
87,2026-08-18 04:40:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4421.79,4431.8,,,,,,,,2026.08.18 07:40:00,
88,2026-08-18 04:50:00+00:00,DETECTED,Decision at candle close,4412.23,4423.5,,2026-08-18 04:55:00+00:00,,,,,,2026.08.18 07:50:00,2026.08.18 07:55:00
88,2026-08-18 04:50:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4412.23,4423.5,,,,,,,,2026.08.18 07:50:00,
89,2026-08-18 05:10:00+00:00,DETECTED,Decision at candle close,4404.08,4409.51,,2026-08-18 05:15:00+00:00,,,,,,2026.08.18 08:10:00,2026.08.18 08:15:00
89,2026-08-18 05:10:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4404.08,4409.51,4398.65,2026-08-18 05:15:00+00:00,,,,,,2026.08.18 08:10:00,2026.08.18 08:15:00
89,2026-08-18 05:15:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4404.08,4409.51,4398.65,,11.0,,,,,2026.08.18 08:15:00,
89,2026-08-18 05:30:00+00:00,TP,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4404.08,4409.51,4398.65,,,,,,,2026.08.18 08:30:00,
